LocationName,Duration,DurationDays,Date,Mean,StdDev,Skew
Cottage Grove,1-Day,1.0,2000-05-13,2.519898586532005,0.3313101094988273,0.12682522149408978
Cottage Grove,1-Day,1.0,2000-05-14,2.5097952848434137,0.3328646155691096,0.13731554941681795
Cottage Grove,1-Day,1.0,2000-05-15,2.499681844377635,0.33440367079453537,0.14783014967829766
Cottage Grove,5-Day,5.0,2000-01-01,3.210234696671199,0.21366552733887467,-0.5442742262719
Cottage Grove,5-Day,5.0,2000-01-02,3.206477199356166,0.21281879216619645,-0.5237526650226557
Cottage Grove,5-Day,5.0,2000-01-03,3.20269829539379,0.21197141310468504,-0.5030881974619273
Cottage Grove,5-Day,5.0,2000-01-04,3.1988976565998404,0.21112741083111478,-0.48230998065472547
Cottage Grove,5-Day,5.0,2000-01-05,3.195075514267047,0.2102887006428886,-0.46143227579503643
Cottage Grove,5-Day,5.0,2000-01-06,3.191232696722708,0.20945511574524237,-0.44045385700331796
Cottage Grove,5-Day,5.0,2000-01-07,3.1873707262827353,0.2086253296005532,-0.41936559349658675
Cottage Grove,5-Day,5.0,2000-01-08,3.183491610019178,0.20779935894213009,-0.39817168010506876
Cottage Grove,5-Day,5.0,2000-01-09,3.179597445530602,0.20698116993785273,-0.3769126551347056
Cottage Grove,5-Day,5.0,2000-01-10,3.175690282211383,0.20617580197849686,-0.3556404578786661
Cottage Grove,5-Day,5.0,2000-01-11,3.1717722961888972,0.2053869581995961,-0.3343972267880682
Cottage Grove,5-Day,5.0,2000-01-12,3.1678457747552082,0.20461547016417486,-0.31320013240944755
Cottage Grove,5-Day,5.0,2000-01-13,3.1639129667985366,0.20385791046305354,-0.2920261241029867
Cottage Grove,5-Day,5.0,2000-01-14,3.1599761983297983,0.20311755224248865,-0.27091574666222185
Cottage Grove,5-Day,5.0,2000-01-15,3.1560377170436675,0.20329217423091892,-0.2586017896027599
Cottage Grove,5-Day,5.0,2000-01-16,3.152099395852762,0.2039249805935118,-0.2507735773706382
Cottage Grove,5-Day,5.0,2000-01-17,3.1481618936747866,0.20490346373881227,-0.24634455890344875
Cottage Grove,5-Day,5.0,2000-01-18,3.1442215046734785,0.20610102122764476,-0.24405488091939195
Cottage Grove,5-Day,5.0,2000-01-19,3.140260660427538,0.20741941018913018,-0.24287478776078333
Cottage Grove,5-Day,5.0,2000-01-20,3.13622699061447,0.2088339274670158,-0.2423700925283714
Cottage Grove,5-Day,5.0,2000-01-21,3.1318601632387746,0.208655548674459,-0.2429722513876119
Cottage Grove,5-Day,5.0,2000-01-22,3.127420463889521,0.20745891642517392,-0.24513394136619143
Cottage Grove,5-Day,5.0,2000-01-23,3.1229198967622955,0.2064142488131035,-0.24921975021278897
Cottage Grove,5-Day,5.0,2000-01-24,3.1183721567457185,0.20552448634524942,-0.2556420138774244
Cottage Grove,5-Day,5.0,2000-01-25,3.113792685005386,0.20474924613830553,-0.2646925559911234
Cottage Grove,5-Day,5.0,2000-01-26,3.1091974377163765,0.20406649365257082,-0.27572971039132654
Cottage Grove,5-Day,5.0,2000-01-27,3.1046019797061617,0.20349056387981515,-0.28656869962305875
Cottage Grove,5-Day,5.0,2000-01-28,3.100020072158776,0.20307839933657792,-0.2943345882432491
Cottage Grove,5-Day,5.0,2000-01-29,3.0954657704559616,0.2029190785625786,-0.29694289225788667
Cottage Grove,5-Day,5.0,2000-01-30,3.0909545569171564,0.20306865711839892,-0.29467370123516634
Cottage Grove,5-Day,5.0,2000-01-31,3.086501176694115,0.20353344584191266,-0.2884024638134736
Cottage Grove,5-Day,5.0,2000-02-01,3.0821162550693595,0.204084641956014,-0.2780919650642518
Cottage Grove,5-Day,5.0,2000-02-02,3.077805907629214,0.2041567376021337,-0.26351602283120085
Cottage Grove,5-Day,5.0,2000-02-03,3.073571310622754,0.203807394580867,-0.24516690047461934
Cottage Grove,5-Day,5.0,2000-02-04,3.0694110552856286,0.20318653436994932,-0.22440501186229989
Cottage Grove,5-Day,5.0,2000-02-05,3.065320461858897,0.20298815902920522,-0.208
Cottage Grove,5-Day,5.0,2000-02-06,3.06128962996358,0.2044294438602615,-0.208
Cottage Grove,5-Day,5.0,2000-02-07,3.057304880584788,0.20585425119144446,-0.208
Cottage Grove,5-Day,5.0,2000-02-08,3.05335217865233,0.2072675994741045,-0.208
Cottage Grove,5-Day,5.0,2000-02-09,3.0494181388616823,0.2086742748260635,-0.208
Cottage Grove,5-Day,5.0,2000-02-10,3.045490157784963,0.2100787837933386,-0.208
Cottage Grove,5-Day,5.0,2000-02-11,3.041561546122503,0.21148351823607056,-0.208
Cottage Grove,5-Day,5.0,2000-02-12,3.0376304397796323,0.21288914468946607,-0.208
Cottage Grove,5-Day,5.0,2000-02-13,3.033697678928578,0.2142953627373542,-0.208
Cottage Grove,5-Day,5.0,2000-02-14,3.0297658847720097,0.2157012351285698,-0.208
Cottage Grove,5-Day,5.0,2000-02-15,3.0258383904527277,0.21710557004859776,-0.208
Cottage Grove,5-Day,5.0,2000-02-16,3.0219171801727303,0.2185076580152606,-0.208
Cottage Grove,5-Day,5.0,2000-02-17,3.018003516768474,0.21916925283719949,-0.20125475068495305
Cottage Grove,5-Day,5.0,2000-02-18,3.0140997292666047,0.21855561695018644,-0.18284169627170893
Cottage Grove,5-Day,5.0,2000-02-19,3.0102116745346774,0.21787715384451067,-0.16381175985100185
Cottage Grove,5-Day,5.0,2000-02-20,3.006347688756191,0.21722880989716098,-0.14506883633329112
Cottage Grove,5-Day,5.0,2000-02-21,3.0025159342625614,0.2166535597327012,-0.1270560800105685
Cottage Grove,5-Day,5.0,2000-02-22,2.9987204098831373,0.21614630536627588,-0.10975553468825586
Cottage Grove,5-Day,5.0,2000-02-23,2.994962920745222,0.21568807412716118,-0.0930050044575763
Cottage Grove,5-Day,5.0,2000-02-24,2.9912451947498946,0.21524484822790235,-0.07648818588954841
Cottage Grove,5-Day,5.0,2000-02-25,2.9875697469481564,0.2147836633198951,-0.059890649297195585
Cottage Grove,5-Day,5.0,2000-02-26,2.9839376525544377,0.21429660607236276,-0.043131637284063
Cottage Grove,5-Day,5.0,2000-02-27,2.9803463201358453,0.21380527006165218,-0.02641178665311575
Cottage Grove,5-Day,5.0,2000-02-28,2.9767888896264,0.21333498505093076,-0.009962957771845941
Cottage Grove,5-Day,5.0,2000-03-01,2.9697538424421936,0.21253032690946172,-0.0015784717156738658
Cottage Grove,5-Day,5.0,2000-03-02,2.9662699735233153,0.21223013838146976,-0.0029335399676245788
Cottage Grove,5-Day,5.0,2000-03-03,2.9628026209743927,0.21204559742492488,-0.0035230782736006805
Cottage Grove,5-Day,5.0,2000-03-04,2.9593453238111835,0.211981514577937,-0.003073196449600786
Cottage Grove,5-Day,5.0,2000-03-05,2.9558913738706467,0.21199598003875916,-0.001521874741584992
Cottage Grove,5-Day,5.0,2000-03-06,2.952432167220353,0.21204735295774044,0.0013612089712462792
Cottage Grove,5-Day,5.0,2000-03-07,2.9489543967064042,0.21211250873144127,0.005377359637875708
Cottage Grove,5-Day,5.0,2000-03-08,2.945440210684487,0.2121807698469634,0.01042977122271879
Cottage Grove,5-Day,5.0,2000-03-09,2.9418671858846923,0.21223365726091442,0.016898945266308606
Cottage Grove,5-Day,5.0,2000-03-10,2.938205577473136,0.2122746129615775,0.02538357285576025
Cottage Grove,5-Day,5.0,2000-03-11,2.9344169072343655,0.21233476494733952,0.036336199676588625
Cottage Grove,5-Day,5.0,2000-03-12,2.930456609031741,0.2124504013154468,0.04818188924012301
Cottage Grove,5-Day,5.0,2000-03-13,2.9262832020158274,0.21264016073884973,0.05993206786827856
Cottage Grove,5-Day,5.0,2000-03-14,2.9218644500782567,0.21277375035812968,0.07304614852550556
Cottage Grove,5-Day,5.0,2000-03-15,2.9171825837218526,0.2131186415988047,0.08477166399849499
Cottage Grove,5-Day,5.0,2000-03-16,2.9122402736376993,0.2134772620489728,0.0971570849758598
Cottage Grove,5-Day,5.0,2000-03-17,2.907054267414293,0.21382000913449975,0.11045432583510087
Cottage Grove,5-Day,5.0,2000-03-18,2.9016422470889194,0.21415655990951246,0.124500023099135
Cottage Grove,5-Day,5.0,2000-03-19,2.8960151767945788,0.21453575262351754,0.13546500310811044
Cottage Grove,5-Day,5.0,2000-03-20,2.890167952476311,0.21500986872963207,0.13917460999026054
Cottage Grove,5-Day,5.0,2000-03-21,2.884067237980717,0.2156331604450399,0.14252604451184916
Cottage Grove,5-Day,5.0,2000-03-22,2.8776845181135777,0.21644605503978287,0.1462378958914026
Cottage Grove,5-Day,5.0,2000-03-23,2.871007953909556,0.21745098462118842,0.14980664191325083
Cottage Grove,5-Day,5.0,2000-03-24,2.864041075554119,0.21858373742631237,0.15217594699796144
Cottage Grove,5-Day,5.0,2000-03-25,2.856803549138258,0.21973586004738704,0.1520690240586164
Cottage Grove,5-Day,5.0,2000-03-26,2.8493284727653796,0.22080346020353095,0.14785952431217964
Cottage Grove,5-Day,5.0,2000-03-27,2.841655745566652,0.2217304644448789,0.13847738145762462
Cottage Grove,5-Day,5.0,2000-03-28,2.833825478570382,0.22252442749061999,0.1243076770437203
Cottage Grove,5-Day,5.0,2000-03-29,2.825872397510968,0.22324756666207268,0.10705274009536932
Cottage Grove,5-Day,5.0,2000-03-30,2.817820455959951,0.22398337623278322,0.08888296401978121
Cottage Grove,5-Day,5.0,2000-03-31,2.809686088313933,0.22479303309340448,0.07138410663797908
Cottage Grove,5-Day,5.0,2000-04-01,2.801481727488423,0.22570239846294332,0.05522444943579168
Cottage Grove,5-Day,5.0,2000-04-02,2.793209121540005,0.22671853954777024,0.040845885305774716
Cottage Grove,5-Day,5.0,2000-04-03,2.7848682672333727,0.22784892522135997,0.028606334029260178
Cottage Grove,5-Day,5.0,2000-04-04,2.77646804999105,0.22910234939105156,0.018636197528734914
Cottage Grove,5-Day,5.0,2000-04-05,2.7680206104279073,0.23046251903293194,0.010429954649500608
Cottage Grove,5-Day,5.0,2000-04-06,2.759539710903084,0.23187420284164895,0.0025785985922254133
Cottage Grove,5-Day,5.0,2000-04-07,2.7510374948088985,0.23327620706804716,-0.0065164249191990535
Cottage Grove,5-Day,5.0,2000-04-08,2.742522910906137,0.23466064292896174,-0.01797016554133058
Cottage Grove,5-Day,5.0,2000-04-09,2.734006453140237,0.23607668397918102,-0.032243014628549574
Cottage Grove,5-Day,5.0,2000-04-10,2.7255014607223944,0.2375708109986322,-0.049198507335911315
Cottage Grove,5-Day,5.0,2000-04-11,2.7170186751802134,0.2391618261474969,-0.06803013299866409
Cottage Grove,5-Day,5.0,2000-04-12,2.708564304482965,0.24085612173619447,-0.0877701105985742
Cottage Grove,5-Day,5.0,2000-04-13,2.7001444430275288,0.24266346796659963,-0.10751355384201768
Cottage Grove,5-Day,5.0,2000-04-14,2.691765365002292,0.24460357867380558,-0.12652286316853892
Cottage Grove,5-Day,5.0,2000-04-15,2.6834281950506353,0.2466724311880681,-0.1442499294077663
Cottage Grove,5-Day,5.0,2000-04-16,2.6751257785069154,0.248843417429711,-0.1601744988525368
Cottage Grove,5-Day,5.0,2000-04-17,2.666843694708549,0.2510697364385513,-0.17378446740624984
Cottage Grove,5-Day,5.0,2000-04-18,2.6585610824786388,0.25329429757316435,-0.18508061902034637
Cottage Grove,5-Day,5.0,2000-04-19,2.650254247638874,0.25545851116594154,-0.1942232719652946
Cottage Grove,5-Day,5.0,2000-04-20,2.6418986273394585,0.25752891726832533,-0.2010858936005118
Cottage Grove,5-Day,5.0,2000-04-21,2.633471388496307,0.25951709890979047,-0.20520932132868286
Cottage Grove,5-Day,5.0,2000-04-22,2.6249567893105406,0.26146683214679317,-0.20569697874083015
Cottage Grove,5-Day,5.0,2000-04-23,2.61634919930872,0.26341550601270214,-0.20097573741565503
Cottage Grove,5-Day,5.0,2000-04-24,2.6076506765336753,0.2654018243852551,-0.19255090540812542
Cottage Grove,5-Day,5.0,2000-04-25,2.598864415714152,0.2674802478077511,-0.18472185122837784
Cottage Grove,5-Day,5.0,2000-04-26,2.5899926620686564,0.2696932937593982,-0.17780675822958925
Cottage Grove,5-Day,5.0,2000-04-27,2.5809122543146104,0.2720402490254397,-0.17146300859151817
Cottage Grove,5-Day,5.0,2000-04-28,2.5717642007179986,0.2744829806913162,-0.16576741827869196
Cottage Grove,5-Day,5.0,2000-04-29,2.5625816585511307,0.27696531832211135,-0.16037907827763942
Cottage Grove,5-Day,5.0,2000-04-30,2.553381183085331,0.2794230345548853,-0.15486387428283507
Cottage Grove,5-Day,5.0,2000-05-01,2.5441709138357838,0.28180028027283177,-0.14883844045946848
Cottage Grove,5-Day,5.0,2000-05-02,2.534955461078762,0.2840550887741372,-0.1420195698781499
Cottage Grove,5-Day,5.0,2000-05-03,2.5257374842517515,0.28602770654134596,-0.13327494140900872
Cottage Grove,5-Day,5.0,2000-05-04,2.5165183156701136,0.28781397597969277,-0.12331638584860202
Cottage Grove,5-Day,5.0,2000-05-05,2.5072984752403493,0.2895467993176471,-0.11310598990824369
Cottage Grove,5-Day,5.0,2000-05-06,2.4980779067768677,0.29126971815836605,-0.10295496997086723
Cottage Grove,5-Day,5.0,2000-05-07,2.4888559310082083,0.2929959197828146,-0.09295357340938036
Cottage Grove,5-Day,5.0,2000-05-08,2.4796313680015207,0.2947286587147634,-0.08311937539904775
Cottage Grove,5-Day,5.0,2000-05-09,2.4704027082027644,0.2964660881648614,-0.0734328368601481
Cottage Grove,5-Day,5.0,2000-05-10,2.461168384230019,0.29820372572453646,-0.0638558620579298
Cottage Grove,5-Day,5.0,2000-05-11,2.4519269534021153,0.2999359082864306,-0.05434273544170444
Cottage Grove,5-Day,5.0,2000-05-12,2.442677245658142,0.3016559395820427,-0.044841575592465925
Cottage Grove,5-Day,5.0,2000-05-13,2.433418299076997,0.3033567504327233,-0.035298865357151134
Cottage Grove,5-Day,5.0,2000-05-14,2.424149190420302,0.30503239670935417,-0.02566956359774607
Cottage Grove,5-Day,5.0,2000-05-15,2.4148692725013663,0.3066795679129992,-0.015928110548798276
Cougar,1-Day,1.0,2000-01-01,3.7348556318774127,0.22461009831314144,-0.05629397568040224
Cougar,1-Day,1.0,2000-01-02,3.730513538611572,0.22496313391170056,-0.04602038150924846
Cougar,1-Day,1.0,2000-01-03,3.726161227499234,0.22531105275521357,-0.03570762443628379
Cougar,1-Day,1.0,2000-01-04,3.721798290341492,0.22565158745381003,-0.025332236084924385
Cougar,1-Day,1.0,2000-01-05,3.717424682084599,0.2259829428982561,-0.014876173927563572
Cougar,1-Day,1.0,2000-01-06,3.713040968842461,0.22630378409708357,-0.00432750291658486
Cougar,1-Day,1.0,2000-01-07,3.7086484486461906,0.22661330103182226,0.006318585256250188
Cougar,1-Day,1.0,2000-01-08,3.7042489788266573,0.2269113866675421,0.017058557419003917
Cougar,1-Day,1.0,2000-01-09,3.699844574465933,0.22719891393648073,0.027879028767583674
Cougar,1-Day,1.0,2000-01-10,3.695437298633183,0.22747814622801885,0.038752989166742115
Cougar,1-Day,1.0,2000-01-11,3.691029233146643,0.22775315980064556,0.049635580065240006
Cougar,1-Day,1.0,2000-01-12,3.6866222832702555,0.22803079842058724,0.060455119697202825
Cougar,1-Day,1.0,2000-01-13,3.682218054917336,0.22832107953832206,0.07110910863276748
Cougar,1-Day,1.0,2000-01-14,3.677817773540791,0.22862149104011895,0.08161780295012414
Cougar,1-Day,1.0,2000-01-15,3.6734222536443037,0.2286661798154235,0.09459064586499069
Cougar,1-Day,1.0,2000-01-16,3.6690320500294744,0.2286471436571234,0.10816258641562702
Cougar,1-Day,1.0,2000-01-17,3.6646473392642727,0.22859308075685425,0.1197603237558831
Cougar,1-Day,1.0,2000-01-18,3.6602673244243067,0.2285336318765648,0.1253528104874088
Cougar,1-Day,1.0,2000-01-19,3.6558881908368592,0.22849110684573115,0.13058542114980973
Cougar,1-Day,1.0,2000-01-20,3.651497221046223,0.2284784164053314,0.1353253210435283
Cougar,1-Day,1.0,2000-01-21,3.6469535911125712,0.22849919367225727,0.13963659491341343
Cougar,1-Day,1.0,2000-01-22,3.642375222224239,0.22854401178268116,0.1438480327245792
Cougar,1-Day,1.0,2000-01-23,3.6377647087410785,0.22859393761289876,0.1485457836826
Cougar,1-Day,1.0,2000-01-24,3.6331316676203986,0.22863341808538812,0.15448407933629188
Cougar,1-Day,1.0,2000-01-25,3.6284969292141818,0.22866245318245806,0.1623720983280241
Cougar,1-Day,1.0,2000-01-26,3.623890417885872,0.22870046763582638,0.1726546635207776
Cougar,1-Day,1.0,2000-01-27,3.6193410208916688,0.22877413127777127,0.1853393021290216
Cougar,1-Day,1.0,2000-01-28,3.614866983365474,0.2289050938405282,0.1975728556974585
Cougar,1-Day,1.0,2000-01-29,3.6104733325172718,0.22910345707387672,0.20885124549442677
Cougar,1-Day,1.0,2000-01-30,3.606152737031072,0.2293615689700567,0.21926938620541608
Cougar,1-Day,1.0,2000-01-31,3.601890110416339,0.22964193897471838,0.22925556958507926
Cougar,1-Day,1.0,2000-02-01,3.597669094932653,0.2298894980052397,0.23942818324972298
Cougar,1-Day,1.0,2000-02-02,3.5934756976764817,0.23005468428672776,0.25034772099838026
Cougar,1-Day,1.0,2000-02-03,3.5893012342779103,0.23009577535532882,0.2624850900294298
Cougar,1-Day,1.0,2000-02-04,3.585142949397662,0.2299874299169235,0.27613243624866135
Cougar,1-Day,1.0,2000-02-05,3.580998538190659,0.22972225321499512,0.29140230919090565
Cougar,1-Day,1.0,2000-02-06,3.5768635862789577,0.22930920485056444,0.30824817031080387
Cougar,1-Day,1.0,2000-02-07,3.5727326886552175,0.22876966660432185,0.3264964343159387
Cougar,1-Day,1.0,2000-02-08,3.5686037984809724,0.22813330372053506,0.34587050527303187
Cougar,1-Day,1.0,2000-02-09,3.56448113393921,0.2274336326161798,0.3548315602787988
Cougar,1-Day,1.0,2000-02-10,3.5603730886800866,0.22669709941486846,0.36152973227677965
Cougar,1-Day,1.0,2000-02-11,3.556288822247176,0.22593697992166617,0.3670853696804605
Cougar,1-Day,1.0,2000-02-12,3.552234179635528,0.2251458940291609,0.37155375838557847
Cougar,1-Day,1.0,2000-02-13,3.548209968735293,0.22429388653166313,0.3748809767018921
Cougar,1-Day,1.0,2000-02-14,3.544215068042184,0.2233474730572226,0.3768100612283564
Cougar,1-Day,1.0,2000-02-15,3.5402493974084632,0.2222868878526136,0.37705533260734087
Cougar,1-Day,1.0,2000-02-16,3.5363178490125313,0.22108015333765735,0.37270826735439827
Cougar,1-Day,1.0,2000-02-17,3.532432093732253,0.21985877410062024,0.36935831655407647
Cougar,1-Day,1.0,2000-02-18,3.5286070707617276,0.21860810118069143,0.3648287262216136
Cougar,1-Day,1.0,2000-02-19,3.5248549045829165,0.21739970116189739,0.3590413279896129
Cougar,1-Day,1.0,2000-02-20,3.521181395468899,0.21629060306700185,0.3520397668763994
Cougar,1-Day,1.0,2000-02-21,3.517585854331464,0.21529503638150926,0.3439168283410125
Cougar,1-Day,1.0,2000-02-22,3.514061894790709,0.21439255101970706,0.33468436907533056
Cougar,1-Day,1.0,2000-02-23,3.510600260407869,0.21355678638834516,0.324260640660382
Cougar,1-Day,1.0,2000-02-24,3.507194354847293,0.2127671786762141,0.3125630430375225
Cougar,1-Day,1.0,2000-02-25,3.503841882842053,0.2120109091676693,0.2996194531359792
Cougar,1-Day,1.0,2000-02-26,3.5005441844907716,0.2112816221855182,0.2856511233560676
Cougar,1-Day,1.0,2000-02-27,3.4973044189251037,0.21057346333425792,0.27101062461785147
Cougar,1-Day,1.0,2000-02-28,3.494125162262607,0.20987408510615072,0.2560444694519066
Cougar,1-Day,1.0,2000-03-01,3.487951979625616,0.20847513109720017,0.2266516951981981
Cougar,1-Day,1.0,2000-03-02,3.4849569016953628,0.20779611827342082,0.2131377336467483
Cougar,1-Day,1.0,2000-03-03,3.4820207425984675,0.20716679624019285,0.20108114438777466
Cougar,1-Day,1.0,2000-03-04,3.4791429615334404,0.20661750404929424,0.19075835019186155
Cougar,1-Day,1.0,2000-03-05,3.476325851325481,0.2061635519224786,0.1821179880933395
Cougar,1-Day,1.0,2000-03-06,3.47357682494126,0.20579639493147675,0.17491270340460568
Cougar,1-Day,1.0,2000-03-07,3.4709092845507508,0.20548876233650246,0.16886777284485488
Cougar,1-Day,1.0,2000-03-08,3.468340176703566,0.20520390901430058,0.16384295921832714
Cougar,1-Day,1.0,2000-03-09,3.4658820527570002,0.20490988196503998,0.16008878124301934
Cougar,1-Day,1.0,2000-03-10,3.463533578532955,0.20458928782756533,0.15782063549114742
Cougar,1-Day,1.0,2000-03-11,3.4612748221503833,0.20423258716266013,0.1571065542436572
Cougar,1-Day,1.0,2000-03-12,3.4590707923338324,0.20383738543138746,0.15776336267946825
Cougar,1-Day,1.0,2000-03-13,3.4568822138806206,0.2034098220518225,0.1595629278651842
Cougar,1-Day,1.0,2000-03-14,3.4546763153506825,0.2030261202011549,0.16232191881028885
Cougar,1-Day,1.0,2000-03-15,3.4524323418393736,0.20257522975796652,0.1666438083641337
Cougar,1-Day,1.0,2000-03-16,3.450137457474746,0.2021106629047748,0.17171900159618972
Cougar,1-Day,1.0,2000-03-17,3.4477822968570493,0.20164365302686393,0.17747320022692678
Cougar,1-Day,1.0,2000-03-18,3.445359628640098,0.20119711686422354,0.1840549494604095
Cougar,1-Day,1.0,2000-03-19,3.4428645638138167,0.20079794380706903,0.19155053128408173
Cougar,1-Day,1.0,2000-03-20,3.4402953642575085,0.20046304048765903,0.19992637036389416
Cougar,1-Day,1.0,2000-03-21,3.4376533067722557,0.2001944279516825,0.2091520589708923
Cougar,1-Day,1.0,2000-03-22,3.4349427961234014,0.19997883101892103,0.21923612626468175
Cougar,1-Day,1.0,2000-03-23,3.4321673176972913,0.19978870853121908,0.2302056664838199
Cougar,1-Day,1.0,2000-03-24,3.429327141306807,0.19960155609118382,0.24210341060738755
Cougar,1-Day,1.0,2000-03-25,3.4264209295723527,0.19941661514390963,0.25440691585280345
Cougar,1-Day,1.0,2000-03-26,3.4234480059902346,0.19925593323775184,0.2666677785400929
Cougar,1-Day,1.0,2000-03-27,3.420410054235873,0.1991518841249376,0.2784831636139877
Cougar,1-Day,1.0,2000-03-28,3.4173096011268305,0.19913724067870384,0.28943489139770173
Cougar,1-Day,1.0,2000-03-29,3.414146010763044,0.19923580221979645,0.2992202368838281
Cougar,1-Day,1.0,2000-03-30,3.4109154008077907,0.199458073764234,0.30770999900942236
Cougar,1-Day,1.0,2000-03-31,3.407613117226371,0.1998040022051547,0.31491031497492006
Cougar,1-Day,1.0,2000-04-01,3.4042364126201767,0.20026238698265852,0.3209619947084878
Cougar,1-Day,1.0,2000-04-02,3.400783571409371,0.20081492279586546,0.3260933704963445
Cougar,1-Day,1.0,2000-04-03,3.397253316621236,0.20144469470547754,0.33051644352702275
Cougar,1-Day,1.0,2000-04-04,3.393645484509957,0.2021414508491973,0.33435869579333666
Cougar,1-Day,1.0,2000-04-05,3.3899616275041065,0.20289085597763282,0.3377917764759722
Cougar,1-Day,1.0,2000-04-06,3.3862052629008548,0.2036661038812891,0.34113139697321004
Cougar,1-Day,1.0,2000-04-07,3.382381186248418,0.2044386136192811,0.34470760740386225
Cougar,1-Day,1.0,2000-04-08,3.3784934459873264,0.20519162902716304,0.3487068971779041
Cougar,1-Day,1.0,2000-04-09,3.3745465192342494,0.2059211863652948,0.3531585249438121
Cougar,1-Day,1.0,2000-04-10,3.37054755071127,0.2066376719323203,0.3579100201429209
Cougar,1-Day,1.0,2000-04-11,3.3665015039669783,0.207362481740773,0.36182454015358306
Cougar,1-Day,1.0,2000-04-12,3.3624079394172197,0.2081147966241786,0.3499291518756454
Cougar,1-Day,1.0,2000-04-13,3.358261977257342,0.2089007362704524,0.3383667472958408
Cougar,1-Day,1.0,2000-04-14,3.3540558992786957,0.2097079900819587,0.3271019998580569
Cougar,1-Day,1.0,2000-04-15,3.3497802064179756,0.2105111562934978,0.31583971620586493
Cougar,1-Day,1.0,2000-04-16,3.34542483332577,0.21128262152032568,0.3043989286824124
Cougar,1-Day,1.0,2000-04-17,3.3409798780437443,0.21200282456883274,0.29300669783661637
Cougar,1-Day,1.0,2000-04-18,3.3364387452760136,0.2126552732982456,0.28212164481196916
Cougar,1-Day,1.0,2000-04-19,3.331800586698812,0.21322989221112668,0.27172500305479175
Cougar,1-Day,1.0,2000-04-20,3.327067835365906,0.21372588433592785,0.26120630002817735
Cougar,1-Day,1.0,2000-04-21,3.3222441391933306,0.2141644965614412,0.24991035868628717
Cougar,1-Day,1.0,2000-04-22,3.317334443251993,0.2146062708933376,0.23754275743847839
Cougar,1-Day,1.0,2000-04-23,3.3123449494734283,0.21512680345056273,0.22432425251472607
Cougar,1-Day,1.0,2000-04-24,3.3072836706520006,0.21577778680791057,0.21050118710944385
Cougar,1-Day,1.0,2000-04-25,3.3021589861369702,0.21656609426887627,0.19564899273442685
Cougar,1-Day,1.0,2000-04-26,3.2969787273260924,0.2174707818841553,0.17890974087809536
Cougar,1-Day,1.0,2000-04-27,3.2915657314759144,0.21847099673633388,0.15982334443469423
Cougar,1-Day,1.0,2000-04-28,3.2861477011964197,0.21954231744525599,0.1386430968180434
Cougar,1-Day,1.0,2000-04-29,3.2807292355935433,0.2206616949441506,0.11606349721914665
Cougar,1-Day,1.0,2000-04-30,3.2753084676420716,0.22182548058059473,0.09245418944398062
Cougar,1-Day,1.0,2000-05-01,3.2698826544775,0.2230490422096635,0.06768648425591724
Cougar,1-Day,1.0,2000-05-02,3.2644497604803164,0.22434981912943755,0.04133691546423935
Cougar,1-Day,1.0,2000-05-03,3.2590085821550487,0.22607978081113714,0.011096832936339968
Cougar,1-Day,1.0,2000-05-04,3.253558519924638,0.2278863172348978,-0.01810507873556555
Cougar,1-Day,1.0,2000-05-05,3.248099562960203,0.229713722978777,-0.046798688486724103
Cougar,1-Day,1.0,2000-05-06,3.2426321214078024,0.23155536615266123,-0.07523601041288198
Cougar,1-Day,1.0,2000-05-07,3.2371568035187215,0.23341284865356046,-0.10352237426143526
Cougar,1-Day,1.0,2000-05-08,3.2316742008494415,0.23528797861506762,-0.13169284591698818
Cougar,1-Day,1.0,2000-05-09,3.2261847570084363,0.23718223465975558,-0.15974684413687545
Cougar,1-Day,1.0,2000-05-10,3.2206887944779017,0.23909665161332005,-0.18766641166815354
Cougar,1-Day,1.0,2000-05-11,3.2151865749357573,0.2410323518319671,-0.21542239901931254
Cougar,1-Day,1.0,2000-05-12,3.209678333088999,0.242990742804012,-0.24297771667542492
Cougar,1-Day,1.0,2000-05-13,3.204164333403675,0.24497296564240603,-0.27029208829120543
Cougar,1-Day,1.0,2000-05-14,3.1986449296306776,0.24697922037549713,-0.2973295734279338
Cougar,1-Day,1.0,2000-05-15,3.1931205419511945,0.24900871156052787,-0.324069476874771
Cougar,5-Day,5.0,2000-01-01,3.564022453647112,0.18533935878615906,-0.068
Cougar,5-Day,5.0,2000-01-02,3.56107892650193,0.18632262998060808,-0.068
Cougar,5-Day,5.0,2000-01-03,3.5581211416953478,0.18731066387870904,-0.068
Cougar,5-Day,5.0,2000-01-04,3.555149111884533,0.18830345625267178,-0.068
Cougar,5-Day,5.0,2000-01-05,3.5521634322406257,0.188881856801029,-0.06331428710254493
Cougar,5-Day,5.0,2000-01-06,3.5491653809382284,0.18935476507571652,-0.05743178367474722
Cougar,5-Day,5.0,2000-01-07,3.5461569647142284,0.1898260668797609,-0.051525193153953625
Cougar,5-Day,5.0,2000-01-08,3.5431407353817996,0.19029542957518653,-0.04560028042280342
Cougar,5-Day,5.0,2000-01-09,3.5401192297287536,0.19076222665927306,-0.03965935258775641
Cougar,5-Day,5.0,2000-01-10,3.5370947777148483,0.1912260654032519,-0.033706465745308
Cougar,5-Day,5.0,2000-01-11,3.5340696095498307,0.19168819612092677,-0.027763603918343045
